AREASYMBOL,SPATIALVER,MUSYM,MUKEY,MUKEY_1,OrgMatter
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",ShA,"363467","363467",1.18000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",LeB,"363454","363454",0.40000000000
TX051,"6",Sa,"363466","363466",1.18000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",BeB,"363427","363427",0.96000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",WzA,"363482","363482",1.02000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",BuB,"363431","363431",0.79000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",AaB,"363422","363422",0.17000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",SkB,"363469","363469",0.59000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",LuC,"363456","363456",1.10000000000
TX051,"6",SkB,"363469","363469",0.59000000000
TX051,"6",MaA,"363457","363457",1.08000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",NoC,"363458","363458",0.34000000000
TX051,"6",Pt,"363461","363461",0.00000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",ZuB,"363486","363486",0.95000000000
TX051,"6",BeC,"363428","363428",0.91000000000
TX051,"6",LuC,"363456","363456",1.10000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",SpB,"363474","363474",0.63000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",BoB,"363429","363429",0.75000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",ZuB,"363486","363486",0.95000000000
TX051,"6",NoC,"363458","363458",0.34000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",GrB,"363446","363446",0.75000000000
TX051,"6",LuB,"363455","363455",0.83000000000
TX051,"6",KuC,"363452","363452",0.62000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",ZaB,"363484","363484",0.40000000000
TX051,"6",GrB,"363446","363446",0.75000000000
TX051,"6",DwA,"363441","363441",0.66000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",Zb,"363485","363485",0.83000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",LuB,"363455","363455",0.83000000000
TX051,"6",ReB,"363463","363463",0.53000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",Sa,"363466","363466",1.18000000000
TX051,"6",ChD,"363438","363438",0.68000000000
TX051,"6",LuB,"363455","363455",0.83000000000
TX051,"6",ZaB,"363484","363484",0.40000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",LuB,"363455","363455",0.83000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",Sa,"363466","363466",1.18000000000
TX051,"6",WwB,"363481","363481",2.50000000000
TX051,"6",PaE,"363460","363460",0.33000000000
TX051,"6",Su,"363475","363475",1.61000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",WzA,"363482","363482",1.02000000000
TX051,"6",AaB,"363422","363422",0.17000000000
TX051,"6",BeB,"363427","363427",0.96000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",BeB,"363427","363427",0.96000000000
TX051,"6",WzA,"363482","363482",1.02000000000
TX051,"6",AaB,"363422","363422",0.17000000000
TX051,"6",AxB,"363425","363425",0.35000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",ShA,"363467","363467",1.18000000000
TX051,"6",WwA,"363480","363480",2.50000000000
TX051,"6",HbA,"363447","363447",0.97000000000
TX051,"6",AxB,"363425","363425",0.35000000000
TX051,"6",YaB,"363483","363483",0.29000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",ShB,"363468","363468",1.18000000000
TX051,"6",ZuB,"363486","363486",0.95000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",CaA,"363436","363436",0.90000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",ReB,"363463","363463",0.53000000000
TX051,"6",SpB,"363474","363474",0.63000000000
TX051,"6",ReB,"363463","363463",0.53000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",NoC,"363458","363458",0.34000000000
TX051,"6",BeC,"363428","363428",0.91000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",AxB,"363425","363425",0.35000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",RaB,"363462","363462",0.57000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",WwA,"363480","363480",2.50000000000
TX051,"6",WwB,"363481","363481",2.50000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",Sa,"363466","363466",1.18000000000
TX051,"6",NoC,"363458","363458",0.34000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",BoB,"363429","363429",0.75000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",AxB,"363425","363425",0.35000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",LeB,"363454","363454",0.40000000000
TX051,"6",AaB,"363422","363422",0.17000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",PaE,"363460","363460",0.33000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",LeB,"363454","363454",0.40000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",BoB,"363429","363429",0.75000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",ZaB,"363484","363484",0.40000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",RaB,"363462","363462",0.57000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",SkB,"363469","363469",0.59000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",GrB,"363446","363446",0.75000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",PaE,"363460","363460",0.33000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",MaA,"363457","363457",1.08000000000
TX051,"6",ReB,"363463","363463",0.53000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",LuB,"363455","363455",0.83000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",AaB,"363422","363422",0.17000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",BoB,"363429","363429",0.75000000000
TX051,"6",BeB,"363427","363427",0.96000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",PaE,"363460","363460",0.33000000000
TX051,"6",AaB,"363422","363422",0.17000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SpB,"363474","363474",0.63000000000
TX051,"6",PaE,"363460","363460",0.33000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",ZaB,"363484","363484",0.40000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",ZaB,"363484","363484",0.40000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",AaB,"363422","363422",0.17000000000
TX051,"6",MaA,"363457","363457",1.08000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",ZaB,"363484","363484",0.40000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",Ga,"363443","363443",0.68000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",ChD,"363438","363438",0.68000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",BwC,"363433","363433",0.71000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",Ka,"363451","363451",1.52000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",AxB,"363425","363425",0.35000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",ZuB,"363486","363486",0.95000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",GrB,"363446","363446",0.75000000000
TX051,"6",BxG,"363435","363435",0.74000000000
TX051,"6",MaA,"363457","363457",1.08000000000
TX051,"6",AxB,"363425","363425",0.35000000000
TX051,"6",ReB,"363463","363463",0.53000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",LeB,"363454","363454",0.40000000000
TX051,"6",ZaB,"363484","363484",0.40000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",LuB,"363455","363455",0.83000000000
TX051,"6",GrB,"363446","363446",0.75000000000
TX051,"6",BuA,"363430","363430",1.02000000000
TX051,"6",LuB,"363455","363455",0.83000000000
TX051,"6",PaE,"363460","363460",0.33000000000
TX051,"6",PaE,"363460","363460",0.33000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",PaE,"363460","363460",0.33000000000
TX051,"6",BoB,"363429","363429",0.75000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",BeB,"363427","363427",0.96000000000
TX051,"6",Ka,"363451","363451",1.52000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",BaA,"363426","363426",0.80000000000
TX051,"6",BwC,"363433","363433",0.71000000000
TX051,"6",BaA,"363426","363426",0.80000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",BaA,"363426","363426",0.80000000000
TX051,"6",BaA,"363426","363426",0.80000000000
TX051,"6",WwA,"363480","363480",2.50000000000
TX051,"6",AsB,"363424","363424",0.68000000000
TX051,"6",ShA,"363467","363467",1.18000000000
TX051,"6",WzA,"363482","363482",1.02000000000
TX051,"6",WzA,"363482","363482",1.02000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",SkB,"363469","363469",0.59000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",ZuB,"363486","363486",0.95000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",ZaB,"363484","363484",0.40000000000
TX051,"6",GrB,"363446","363446",0.75000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",Gd,"363445","363445",0.70000000000
TX051,"6",BwC,"363433","363433",0.71000000000
TX051,"6",Zb,"363485","363485",0.83000000000
TX051,"6",SoB,"363473","363473",0.54000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",MaA,"363457","363457",1.08000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",ZaB,"363484","363484",0.40000000000
TX051,"6",Sa,"363466","363466",1.18000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",LuB,"363455","363455",0.83000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",PaE,"363460","363460",0.33000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",RaB,"363462","363462",0.57000000000
TX051,"6",ZaB,"363484","363484",0.40000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",SoB,"363473","363473",0.54000000000
TX051,"6",GrB,"363446","363446",0.75000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SpB,"363474","363474",0.63000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",MaA,"363457","363457",1.08000000000
TX051,"6",ShA,"363467","363467",1.18000000000
TX051,"6",LuC,"363456","363456",1.10000000000
TX051,"6",NoC,"363458","363458",0.34000000000
TX051,"6",ReB,"363463","363463",0.53000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",GrB,"363446","363446",0.75000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",GrB,"363446","363446",0.75000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",ZaB,"363484","363484",0.40000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",BoB,"363429","363429",0.75000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SpB,"363474","363474",0.63000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",BwC,"363433","363433",0.71000000000
TX051,"6",AaB,"363422","363422",0.17000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",RaB,"363462","363462",0.57000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",RaB,"363462","363462",0.57000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",CaA,"363436","363436",0.90000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",JeD,"363448","363448",0.64000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",AxB,"363425","363425",0.35000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",LuB,"363455","363455",0.83000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",LeB,"363454","363454",0.40000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",EuB,"363442","363442",0.52000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",BwC,"363433","363433",0.71000000000
TX051,"6",BwC,"363433","363433",0.71000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",WwA,"363480","363480",2.50000000000
TX051,"6",AxB,"363425","363425",0.35000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",RrA,"363465","363465",1.32000000000
TX051,"6",SoB,"363473","363473",0.54000000000
TX051,"6",ReB,"363463","363463",0.53000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",MaA,"363457","363457",1.08000000000
TX051,"6",WwB,"363481","363481",2.50000000000
TX051,"6",RrA,"363465","363465",1.32000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",BeC,"363428","363428",0.91000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",LuC,"363456","363456",1.10000000000
TX051,"6",Zb,"363485","363485",0.83000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",ShA,"363467","363467",1.18000000000
TX051,"6",RaB,"363462","363462",0.57000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",ShA,"363467","363467",1.18000000000
TX051,"6",BxG,"363435","363435",0.74000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",ArB,"363423","363423",0.53000000000
TX051,"6",Ga,"363443","363443",0.68000000000
TX051,"6",SkB,"363469","363469",0.59000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",ShA,"363467","363467",1.18000000000
TX051,"6",ShB,"363468","363468",1.18000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",PaE,"363460","363460",0.33000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",GbC,"363444","363444",0.37000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",Ua,"363477","363477",0.82000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",LeB,"363454","363454",0.40000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",PaE,"363460","363460",0.33000000000
TX051,"6",RoB,"363464","363464",0.33000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",CaA,"363436","363436",0.90000000000
TX051,"6",Zb,"363485","363485",0.83000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",Su,"363475","363475",1.61000000000
TX051,"6",ShB,"363468","363468",1.18000000000
TX051,"6",BwC,"363433","363433",0.71000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",TaA,"363476","363476",0.46000000000
TX051,"6",ReB,"363463","363463",0.53000000000
TX051,"6",MaA,"363457","363457",1.08000000000
TX051,"6",WeA,"363479","363479",2.50000000000
TX051,"6",GrB,"363446","363446",0.75000000000
TX051,"6",NoC,"363458","363458",0.34000000000
TX051,"6",HbA,"363447","363447",0.97000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",Pt,"363461","363461",0.00000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",RaB,"363462","363462",0.57000000000
TX051,"6",Ga,"363443","363443",0.68000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",Sa,"363466","363466",1.18000000000
TX051,"6",HbA,"363447","363447",0.97000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",SpB,"363474","363474",0.63000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",LeB,"363454","363454",0.40000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",BeB,"363427","363427",0.96000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",ZuB,"363486","363486",0.95000000000
TX051,"6",ChD,"363438","363438",0.68000000000
TX051,"6",AxB,"363425","363425",0.35000000000
TX051,"6",SnB,"363471","363471",0.62000000000
TX051,"6",WwB,"363481","363481",2.50000000000
TX051,"6",SpB,"363474","363474",0.63000000000
TX051,"6",SkB,"363469","363469",0.59000000000
TX051,"6",YaB,"363483","363483",0.29000000000
TX051,"6",WzA,"363482","363482",1.02000000000
TX051,"6",WzA,"363482","363482",1.02000000000
TX051,"6",CrB,"363440","363440",0.44000000000
TX051,"6",HbA,"363447","363447",0.97000000000
TX051,"6",HbA,"363447","363447",0.97000000000
TX051,"6",MaA,"363457","363457",1.08000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",ChD,"363438","363438",0.68000000000
TX051,"6",AxB,"363425","363425",0.35000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",ShA,"363467","363467",1.18000000000
TX051,"6",RrA,"363465","363465",1.32000000000
TX051,"6",LuB,"363455","363455",0.83000000000
TX051,"6",ShA,"363467","363467",1.18000000000
TX051,"6",HbA,"363447","363447",0.97000000000
TX051,"6",Sa,"363466","363466",1.18000000000
TX051,"6",BaA,"363426","363426",0.80000000000
TX051,"6",BwC,"363433","363433",0.71000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",MaA,"363457","363457",1.08000000000
TX051,"6",WzA,"363482","363482",1.02000000000
TX051,"6",SpB,"363474","363474",0.63000000000
TX051,"6",BwC,"363433","363433",0.71000000000
TX051,"6",YaB,"363483","363483",0.29000000000
TX051,"6",ShB,"363468","363468",1.18000000000
TX051,"6",BaA,"363426","363426",0.80000000000
TX051,"6",WwA,"363480","363480",2.50000000000
TX051,"6",SmC,"363470","363470",0.50000000000
TX051,"6",ZaB,"363484","363484",0.40000000000
TX051,"6",LuB,"363455","363455",0.83000000000
TX051,"6",PaB,"363459","363459",0.34000000000
TX051,"6",BwC,"363433","363433",0.71000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",MaA,"363457","363457",1.08000000000
TX051,"6",SnD,"363472","363472",0.65000000000
TX051,"6",ChB,"363437","363437",0.72000000000
TX051,"6",BwC,"363433","363433",0.71000000000
