AREASYMBOL,SPATIALVER,MUSYM,MUKEY,MUKEY_1,Db3rdbar
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",GrB,"363446","363446",1.45000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",AaB,"363422","363422",1.42000000000
TX051,"6",RrA,"363465","363465",1.27000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",BeB,"363427","363427",1.45000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",GrB,"363446","363446",1.45000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",TaA,"363476","363476",1.50000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",ZuB,"363486","363486",1.52000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",WwA,"363480","363480",1.42000000000
TX051,"6",ShA,"363467","363467",1.37000000000
TX051,"6",ShA,"363467","363467",1.37000000000
TX051,"6",SpB,"363474","363474",1.52000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",Zb,"363485","363485",1.48000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",PaE,"363460","363460",1.39000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",BwC,"363433","363433",1.47000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",SoB,"363473","363473",1.52000000000
TX051,"6",BxG,"363435","363435",1.38000000000
TX051,"6",NoC,"363458","363458",1.49000000000
TX051,"6",WzA,"363482","363482",1.54000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",ArB,"363423","363423",1.38000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",SoB,"363473","363473",1.52000000000
TX051,"6",ZuB,"363486","363486",1.52000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",SpB,"363474","363474",1.52000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",AaB,"363422","363422",1.42000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",MaA,"363457","363457",1.55000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",Pt,"363461","363461",0.00000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",BwC,"363433","363433",1.47000000000
TX051,"6",LuB,"363455","363455",1.38000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",SpB,"363474","363474",1.52000000000
TX051,"6",BeB,"363427","363427",1.45000000000
TX051,"6",NoC,"363458","363458",1.49000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",NoC,"363458","363458",1.49000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",CaA,"363436","363436",1.45000000000
TX051,"6",LuB,"363455","363455",1.38000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",SpB,"363474","363474",1.52000000000
TX051,"6",PaE,"363460","363460",1.39000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",BeB,"363427","363427",1.45000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",WwB,"363481","363481",1.42000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",ZuB,"363486","363486",1.52000000000
TX051,"6",SkB,"363469","363469",1.42000000000
TX051,"6",ArB,"363423","363423",1.38000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",ReB,"363463","363463",1.48000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",BoB,"363429","363429",1.46000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",TaA,"363476","363476",1.50000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",WwA,"363480","363480",1.42000000000
TX051,"6",Gd,"363445","363445",1.36000000000
TX051,"6",BoB,"363429","363429",1.46000000000
TX051,"6",GrB,"363446","363446",1.45000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",LeB,"363454","363454",1.35000000000
TX051,"6",LeB,"363454","363454",1.35000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",BoB,"363429","363429",1.46000000000
TX051,"6",Pt,"363461","363461",0.00000000000
TX051,"6",KuC,"363452","363452",1.39000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",KuD2,"363453","363453",1.39000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",WzA,"363482","363482",1.54000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",ReB,"363463","363463",1.48000000000
TX051,"6",BoB,"363429","363429",1.46000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",AaB,"363422","363422",1.42000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",LuB,"363455","363455",1.38000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",CoA,"363439","363439",1.29000000000
TX051,"6",SpB,"363474","363474",1.52000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",LeB,"363454","363454",1.35000000000
TX051,"6",BeC,"363428","363428",1.55000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",BeB,"363427","363427",1.45000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",MaA,"363457","363457",1.55000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",WwA,"363480","363480",1.42000000000
TX051,"6",WwA,"363480","363480",1.42000000000
TX051,"6",KuD2,"363453","363453",1.39000000000
TX051,"6",KuC,"363452","363452",1.39000000000
TX051,"6",BwC,"363433","363433",1.47000000000
TX051,"6",BwE2,"363434","363434",1.38000000000
TX051,"6",BwC,"363433","363433",1.47000000000
TX051,"6",HbA,"363447","363447",1.39000000000
TX051,"6",TaA,"363476","363476",1.50000000000
TX051,"6",ShA,"363467","363467",1.37000000000
TX051,"6",LuC,"363456","363456",1.38000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",ChD,"363438","363438",1.45000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",SoB,"363473","363473",1.52000000000
TX051,"6",BwE2,"363434","363434",1.38000000000
TX051,"6",KuD2,"363453","363453",1.39000000000
TX051,"6",NoC,"363458","363458",1.49000000000
TX051,"6",NoC,"363458","363458",1.49000000000
TX051,"6",MaA,"363457","363457",1.55000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",AaB,"363422","363422",1.42000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",PaE,"363460","363460",1.39000000000
TX051,"6",JeE,"363449","363449",1.42000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",Ua,"363477","363477",1.40000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",SoB,"363473","363473",1.52000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",BxG,"363435","363435",1.38000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",TaA,"363476","363476",1.50000000000
TX051,"6",BxG,"363435","363435",1.38000000000
TX051,"6",SpB,"363474","363474",1.52000000000
TX051,"6",BxG,"363435","363435",1.38000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",BeB,"363427","363427",1.45000000000
TX051,"6",SoB,"363473","363473",1.52000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",SoB,"363473","363473",1.52000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",Su,"363475","363475",1.37000000000
TX051,"6",MaA,"363457","363457",1.55000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",Ua,"363477","363477",1.40000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",WwB,"363481","363481",1.42000000000
TX051,"6",JsF,"363450","363450",1.42000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",GrB,"363446","363446",1.45000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",WwA,"363480","363480",1.42000000000
TX051,"6",ZuB,"363486","363486",1.52000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",SoB,"363473","363473",1.52000000000
TX051,"6",CaA,"363436","363436",1.45000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",BaA,"363426","363426",1.44000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",BxG,"363435","363435",1.38000000000
TX051,"6",GrB,"363446","363446",1.45000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",CoA,"363439","363439",1.29000000000
TX051,"6",WzA,"363482","363482",1.54000000000
TX051,"6",LuB,"363455","363455",1.38000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",LeB,"363454","363454",1.35000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",BeC,"363428","363428",1.55000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",BuB,"363431","363431",1.38000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",AaB,"363422","363422",1.42000000000
TX051,"6",Ua,"363477","363477",1.40000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",GrB,"363446","363446",1.45000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",PaE,"363460","363460",1.39000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",CaA,"363436","363436",1.45000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",LeB,"363454","363454",1.35000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",WzA,"363482","363482",1.54000000000
TX051,"6",LuC,"363456","363456",1.38000000000
TX051,"6",WzA,"363482","363482",1.54000000000
TX051,"6",WzA,"363482","363482",1.54000000000
TX051,"6",WzA,"363482","363482",1.54000000000
TX051,"6",BuC,"363432","363432",1.36000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",ZuB,"363486","363486",1.52000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",Ga,"363443","363443",1.58000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",ShA,"363467","363467",1.37000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",WwB,"363481","363481",1.42000000000
TX051,"6",HbA,"363447","363447",1.39000000000
TX051,"6",ReB,"363463","363463",1.48000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",LeB,"363454","363454",1.35000000000
TX051,"6",BeB,"363427","363427",1.45000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",PaE,"363460","363460",1.39000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",NoC,"363458","363458",1.49000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",KuC,"363452","363452",1.39000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",LeB,"363454","363454",1.35000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",Ka,"363451","363451",1.34000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",Zb,"363485","363485",1.48000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",Pt,"363461","363461",0.00000000000
TX051,"6",BeB,"363427","363427",1.45000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",WzA,"363482","363482",1.54000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",KuD2,"363453","363453",1.39000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",BuB,"363431","363431",1.38000000000
TX051,"6",PaE,"363460","363460",1.39000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",BoB,"363429","363429",1.46000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",SpB,"363474","363474",1.52000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",ZuB,"363486","363486",1.52000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",WwA,"363480","363480",1.42000000000
TX051,"6",BaA,"363426","363426",1.44000000000
TX051,"6",ArB,"363423","363423",1.38000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",WeA,"363479","363479",1.42000000000
TX051,"6",LuC,"363456","363456",1.38000000000
TX051,"6",WwB,"363481","363481",1.42000000000
TX051,"6",LuB,"363455","363455",1.38000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",Ua,"363477","363477",1.40000000000
TX051,"6",LuC,"363456","363456",1.38000000000
TX051,"6",Su,"363475","363475",1.37000000000
TX051,"6",LuB,"363455","363455",1.38000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",NoC,"363458","363458",1.49000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",SpB,"363474","363474",1.52000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",BwC,"363433","363433",1.47000000000
TX051,"6",WwA,"363480","363480",1.42000000000
TX051,"6",SpB,"363474","363474",1.52000000000
TX051,"6",AaB,"363422","363422",1.42000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",HbA,"363447","363447",1.39000000000
TX051,"6",LeB,"363454","363454",1.35000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",ShA,"363467","363467",1.37000000000
TX051,"6",BaA,"363426","363426",1.44000000000
TX051,"6",WeA,"363479","363479",1.42000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",Ga,"363443","363443",1.58000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",AaB,"363422","363422",1.42000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SpB,"363474","363474",1.52000000000
TX051,"6",GrB,"363446","363446",1.45000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",ZuB,"363486","363486",1.52000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",LeB,"363454","363454",1.35000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",GrB,"363446","363446",1.45000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",Zb,"363485","363485",1.48000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",RaB,"363462","363462",1.54000000000
TX051,"6",JeE,"363449","363449",1.42000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",AaB,"363422","363422",1.42000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",MaA,"363457","363457",1.55000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",BeB,"363427","363427",1.45000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",ZuB,"363486","363486",1.52000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",ZaB,"363484","363484",1.42000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",DwA,"363441","363441",1.47000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",SpB,"363474","363474",1.52000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",GrB,"363446","363446",1.45000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",AaB,"363422","363422",1.42000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",TaA,"363476","363476",1.50000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",LuB,"363455","363455",1.38000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",BeB,"363427","363427",1.45000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",KuC,"363452","363452",1.39000000000
TX051,"6",GrB,"363446","363446",1.45000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",SnB,"363471","363471",1.54000000000
TX051,"6",LeB,"363454","363454",1.35000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",ArB,"363423","363423",1.38000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",KuD2,"363453","363453",1.39000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",BwC,"363433","363433",1.47000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",MaA,"363457","363457",1.55000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SkB,"363469","363469",1.42000000000
TX051,"6",CaA,"363436","363436",1.45000000000
TX051,"6",RrA,"363465","363465",1.27000000000
TX051,"6",TaA,"363476","363476",1.50000000000
TX051,"6",NoC,"363458","363458",1.49000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",SkB,"363469","363469",1.42000000000
TX051,"6",TaA,"363476","363476",1.50000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",BeB,"363427","363427",1.45000000000
TX051,"6",MaA,"363457","363457",1.55000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",ZuB,"363486","363486",1.52000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",ChD,"363438","363438",1.45000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",BwC,"363433","363433",1.47000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",ChD,"363438","363438",1.45000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",PaE,"363460","363460",1.39000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",GrB,"363446","363446",1.45000000000
TX051,"6",BuA,"363430","363430",1.39000000000
TX051,"6",GbC,"363444","363444",1.60000000000
TX051,"6",NoC,"363458","363458",1.49000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",AxB,"363425","363425",1.44000000000
TX051,"6",BoB,"363429","363429",1.46000000000
TX051,"6",BwC,"363433","363433",1.47000000000
TX051,"6",ChB,"363437","363437",1.45000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",CrB,"363440","363440",1.54000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",LeB,"363454","363454",1.35000000000
TX051,"6",JeE,"363449","363449",1.42000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",CaA,"363436","363436",1.45000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",PaB,"363459","363459",1.37000000000
TX051,"6",JeD,"363448","363448",1.43000000000
TX051,"6",WwB,"363481","363481",1.42000000000
TX051,"6",SkB,"363469","363469",1.42000000000
TX051,"6",WwA,"363480","363480",1.42000000000
TX051,"6",NoC,"363458","363458",1.49000000000
TX051,"6",WeA,"363479","363479",1.42000000000
TX051,"6",RrA,"363465","363465",1.27000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",SnD,"363472","363472",1.57000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",AaB,"363422","363422",1.42000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",W,"363478","363478",0.00000000000
TX051,"6",EuB,"363442","363442",1.59000000000
TX051,"6",SmC,"363470","363470",1.50000000000
TX051,"6",ShA,"363467","363467",1.37000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",LuB,"363455","363455",1.38000000000
TX051,"6",RoB,"363464","363464",1.58000000000
TX051,"6",KuC,"363452","363452",1.39000000000
TX051,"6",SnD,"363472","363472",1.57000000000
